"","(Intercept)","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","OverallQual","TotalBsmtSF","GrLivArea","KitchenQualFa","KitchenQualGd","KitchenQualTA","GarageArea","BsmtFinSF1","BsmtFinType1BLQ","BsmtFinType1GLQ","BsmtFinType1LwQ","BsmtFinType1NoBasement","BsmtFinType1Rec","BsmtFinType1Unf","OverallCond","LotArea","X1stFlrSF"
"1266",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,688.589658950783,1449.11604134724,0,1,0,506,449.027315099676,0,1,0,0,0,0,5,3733.94634315856,709.99259288921
"738",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,890.589658950783,1798.11604134724,0,1,0,800,-0.972684900323611,0,0,0,0,0,1,5,10461.9463431586,897.99259288921
"881",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1087.58965895078,1087.11604134724,0,0,1,450,979.027315099676,0,0,0,0,0,0,5,7022.94634315856,1086.99259288921
"1252",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1402.58965895078,1402.11604134724,0,1,0,478,-0.972684900323611,0,0,0,0,0,1,5,3134.94634315856,1401.99259288921
"1001",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.41034104921716,941.116041347238,1,0,0,528,-0.972684900323611,0,0,0,1,0,0,3,10204.9463431586,940.99259288921
"1206",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2155.58965895078,2193.11604134724,0,1,0,701,484.027315099676,0,0,0,0,0,0,7,14682.9463431586,2192.99259288921
"941",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1725.58965895078,1725.11604134724,0,0,1,574,935.027315099676,0,0,0,0,1,0,5,12638.9463431586,1724.99259288921
"1056",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1190.58965895078,1520.11604134724,0,0,1,478,643.027315099676,0,0,0,0,0,0,5,11359.9463431586,1519.99259288921
"56",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1422.58965895078,1422.11604134724,0,0,1,576,489.027315099676,1,0,0,0,0,0,5,10173.9463431586,1421.99259288921
"319",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1344.58965895078,2643.11604134724,0,1,0,656,986.027315099676,0,1,0,0,0,0,5,9898.94634315856,1368.99259288921
"1236",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,744.589658950783,1781.11604134724,0,0,1,180,-0.972684900323611,0,0,0,0,0,1,5,13130.9463431586,888.99259288921
"708",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1321.58965895078,1321.11604134724,0,1,0,550,862.027315099676,0,1,0,0,0,0,5,6238.94634315856,1320.99259288921
"1037",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1617.58965895078,1617.11604134724,0,0,0,912,1021.02731509968,0,1,0,0,0,0,5,12896.9463431586,1616.99259288921
"542",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,966.589658950783,2282.11604134724,0,1,0,648,-0.972684900323611,0,0,0,0,0,1,5,10998.9463431586,993.99259288921
"352",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1450.58965895078,1450.11604134724,0,1,0,445,1081.02731509968,0,1,0,0,0,0,5,5269.94634315856,1449.99259288921
"1450",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,627.589658950783,627.116041347238,0,0,0,0,552.027315099676,0,1,0,0,0,0,7,1531.94634315856,626.99259288921
"1204",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1627.58965895078,1627.11604134724,0,1,0,451,-0.972684900323611,0,0,0,0,0,1,5,9748.94634315856,1626.99259288921
"326",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,717.589658950783,800.116041347238,0,0,1,360,115.027315099676,1,0,0,0,0,0,6,4998.94634315856,799.99259288921
"1374",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,2630.58965895078,2630.11604134724,0,0,0,804,1281.02731509968,0,1,0,0,0,0,5,11398.9463431586,2629.99259288921
"21",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1155.58965895078,2373.11604134724,0,1,0,853,-0.972684900323611,0,0,0,0,0,1,5,14213.9463431586,1154.99259288921
"929",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1750.58965895078,1785.11604134724,0,0,0,522,-0.972684900323611,0,0,0,0,0,1,5,11836.9463431586,1784.99259288921
"1360",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,1977.58965895078,1977.11604134724,0,0,0,770,1446.02731509968,0,1,0,0,0,0,5,16735.9463431586,1976.99259288921
"876",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1181.58965895078,2607.11604134724,0,0,0,550,63.0273150996764,0,1,0,0,0,0,5,8998.94634315856,1180.99259288921
"4",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,753.589658950783,1714.11604134724,0,1,0,642,215.027315099676,0,0,0,0,0,0,5,9548.94634315856,957.99259288921
"445",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,912.589658950783,1905.11604134724,0,1,0,493,641.027315099676,0,1,0,0,0,0,5,8748.94634315856,929.99259288921
"912",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1265.58965895078,1265.11604134724,0,1,0,252,195.027315099676,0,0,0,0,0,0,7,9284.94634315856,1264.99259288921
"1408",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,830.589658950783,830.116041347238,0,0,1,0,624.027315099676,0,0,0,0,0,0,5,8778.94634315856,829.99259288921
"193",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1428.58965895078,1428.11604134724,0,1,0,666,559.027315099676,0,1,0,0,0,0,5,9015.94634315856,1427.99259288921
"624",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,753.589658950783,1509.11604134724,0,1,0,440,419.027315099676,0,1,0,0,0,0,5,2115.94634315856,752.99259288921
"1399",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1205.58965895078,1901.11604134724,0,0,1,240,179.027315099676,0,0,0,0,1,0,4,7198.94634315856,1132.99259288921
"423",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,985.589658950783,985.116041347238,0,0,1,520,-0.972684900323611,0,0,0,0,0,1,5,21748.9463431586,984.99259288921
"1417",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,774.589658950783,2287.11604134724,0,0,1,560,-0.972684900323611,0,0,0,0,0,1,6,11338.9463431586,1242.99259288921
"38",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1294.58965895078,1294.11604134724,0,0,1,498,1212.02731509968,0,0,0,0,1,0,6,8530.94634315856,1293.99259288921
"532",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,608.589658950783,1359.11604134724,0,0,1,502,-0.972684900323611,0,0,0,0,0,1,8,6153.94634315856,747.99259288921
"751",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,573.589658950783,1137.11604134724,0,0,1,0,-0.972684900323611,0,0,0,0,0,1,7,8798.94634315856,788.99259288921
"546",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1201.58965895078,2180.11604134724,0,1,0,786,1001.02731509968,0,1,0,0,0,0,5,13835.9463431586,1373.99259288921
"37",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1094.58965895078,1094.11604134724,0,0,1,672,-0.972684900323611,0,0,0,0,0,1,5,10857.9463431586,1093.99259288921
"1418",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1281.58965895078,2447.11604134724,0,1,0,1069,780.027315099676,0,1,0,0,0,0,5,16543.9463431586,1306.99259288921
"779",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,-2.41034104921716,2017.11604134724,0,0,1,630,-0.972684900323611,0,0,0,1,0,0,5,8398.94634315856,2016.99259288921
"1237",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,761.589658950783,1623.11604134724,0,1,0,474,-0.972684900323611,0,0,0,0,0,1,5,2626.94634315856,760.99259288921
"916",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,543.589658950783,1089.11604134724,0,0,1,286,-0.972684900323611,0,0,0,0,0,1,5,1999.94634315856,542.99259288921
"63",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1367.58965895078,1367.11604134724,0,1,0,484,23.0273150996764,0,1,0,0,0,0,5,6440.94634315856,1366.99259288921
"875",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,673.589658950783,1128.11604134724,0,0,1,200,-0.972684900323611,0,0,0,0,0,1,6,5718.94634315856,672.99259288921
"1085",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,688.589658950783,1495.11604134724,0,0,1,409,591.027315099676,0,0,0,0,0,0,5,13029.9463431586,687.99259288921
"1026",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,879.589658950783,879.116041347238,0,0,1,461,137.027315099676,0,0,1,0,0,0,5,7698.94634315856,878.99259288921
"437",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,645.589658950783,1115.11604134724,0,0,1,440,-0.972684900323611,0,0,0,0,0,1,8,4398.94634315856,730.99259288921
"195",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,861.589658950783,861.116041347238,0,0,1,352,389.027315099676,0,0,0,0,0,0,7,7178.94634315856,860.99259288921
"147",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,712.589658950783,872.116041347238,0,0,1,180,208.027315099676,1,0,0,0,0,0,7,6118.94634315856,871.99259288921
"273",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1149.58965895078,2267.11604134724,0,1,0,671,523.027315099676,0,1,0,0,0,0,7,11762.9463431586,1160.99259288921
"1258",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,861.589658950783,861.116041347238,0,0,1,0,-0.972684900323611,0,0,0,0,0,1,8,4058.94634315856,860.99259288921
"1313",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1450.58965895078,2807.11604134724,0,1,0,750,481.027315099676,0,1,0,0,0,0,5,9570.94634315856,1449.99259288921
"1124",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,695.589658950783,695.116041347238,0,0,1,0,-0.972684900323611,0,0,0,0,0,1,9,9403.94634315856,694.99259288921
"1357",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,861.589658950783,889.116041347238,0,0,1,264,339.027315099676,0,0,0,0,1,0,5,9475.94634315856,888.99259288921
"747",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,949.589658950783,2253.11604134724,0,1,0,554,299.027315099676,0,1,0,0,0,0,5,8793.94634315856,976.99259288921
"638",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,808.589658950783,1384.11604134724,0,1,0,256,-0.972684900323611,0,0,0,0,0,1,4,5998.94634315856,807.99259288921
"1091",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.41034104921716,1037.11604134724,0,0,1,400,-0.972684900323611,0,0,0,1,0,0,4,8542.94634315856,1036.99259288921
"1377",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,765.589658950783,787.116041347238,0,0,1,160,383.027315099676,0,0,0,0,1,0,5,6290.94634315856,786.99259288921
"926",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1123.58965895078,1123.11604134724,0,0,0,540,766.027315099676,0,0,0,0,0,0,6,15609.9463431586,1122.99259288921
"136",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1301.58965895078,1679.11604134724,0,0,1,530,-0.972684900323611,0,0,0,0,0,1,6,10398.9463431586,1678.99259288921
"1366",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,811.589658950783,1671.11604134724,0,1,0,663,532.027315099676,0,1,0,0,0,0,5,7498.94634315856,810.99259288921
"1395",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1353.58965895078,1497.11604134724,0,1,0,648,1069.02731509968,0,1,0,0,0,0,5,4043.94634315856,1496.99259288921
"1409",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,619.589658950783,1360.11604134724,0,0,1,528,-0.972684900323611,0,0,0,0,0,1,7,7738.94634315856,737.99259288921
"314",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2133.58965895078,2033.11604134724,0,0,1,513,1235.02731509968,0,0,0,0,0,0,5,215243.946343159,2032.99259288921
"1458",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1149.58965895078,2337.11604134724,0,1,0,252,274.027315099676,0,1,0,0,0,0,9,9040.94634315856,1184.99259288921
"111",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,991.589658950783,1852.11604134724,0,0,1,325,443.027315099676,0,0,0,0,1,0,4,9523.94634315856,1212.99259288921
"1223",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1037.58965895078,1843.11604134724,0,0,1,315,195.027315099676,0,0,0,0,1,0,6,10494.9463431586,1164.99259288921
"144",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1487.58965895078,1498.11604134724,0,1,0,577,678.027315099676,0,1,0,0,0,0,5,10333.9463431586,1497.99259288921
"124",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1196.58965895078,1196.11604134724,0,1,0,530,299.027315099676,0,1,0,0,0,0,5,7890.94634315856,1195.99259288921
"115",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1025.58965895078,2317.11604134724,0,1,0,180,773.027315099676,0,0,0,0,0,0,8,7257.94634315856,1432.99259288921
"773",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1026.58965895078,1114.11604134724,0,0,1,672,421.027315099676,0,0,0,0,0,0,5,7817.94634315856,1113.99259288921
"1285",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,801.589658950783,2444.11604134724,0,1,0,336,-0.972684900323611,0,0,0,0,0,1,7,9636.94634315856,1695.99259288921
"777",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1611.58965895078,1611.11604134724,0,1,0,865,19.0273150996764,0,1,0,0,0,0,5,11208.9463431586,1610.99259288921
"1114",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1005.58965895078,1005.11604134724,0,1,0,240,642.027315099676,1,0,0,0,0,0,7,8921.94634315856,1004.99259288921
"771",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,855.589658950783,855.116041347238,0,0,1,576,684.027315099676,0,1,0,0,0,0,5,7250.94634315856,854.99259288921
"865",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1369.58965895078,1369.11604134724,0,1,0,529,-0.972684900323611,0,0,0,0,0,1,5,8638.94634315856,1368.99259288921
"1229",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,1699.58965895078,1699.11604134724,0,0,0,1052,1539.02731509968,0,1,0,0,0,0,5,8767.94634315856,1698.99259288921
"1138",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,777.589658950783,1017.11604134724,0,0,1,0,-0.972684900323611,0,0,0,0,0,1,8,6340.94634315856,776.99259288921
"435",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,627.589658950783,627.116041347238,0,0,1,0,494.027315099676,0,0,0,0,0,0,7,1888.94634315856,626.99259288921
"293",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,765.589658950783,1713.11604134724,0,0,1,281,291.027315099676,0,0,1,0,0,0,4,11407.9463431586,1144.99259288921
"1433",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,653.589658950783,965.116041347238,0,0,1,216,-0.972684900323611,0,0,0,0,0,1,6,10798.9463431586,964.99259288921
"1324",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,417.589658950783,705.116041347238,1,0,0,0,279.027315099676,0,0,1,0,0,0,7,5328.94634315856,704.99259288921
"1005",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1343.58965895078,1501.11604134724,0,1,0,457,15.0273150996764,0,1,0,0,0,0,5,3180.94634315856,1500.99259288921
"679",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2043.58965895078,2043.11604134724,0,1,0,834,-0.972684900323611,0,0,0,0,0,1,5,11842.9463431586,2042.99259288921
"1055",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1062.58965895078,1986.11604134724,0,1,0,586,931.027315099676,0,1,0,0,0,0,5,11365.9463431586,1087.99259288921
"483",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,907.589658950783,1823.11604134724,0,0,0,164,298.027315099676,0,0,0,0,0,0,8,2498.94634315856,912.99259288921
"495",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,187.589658950783,883.116041347238,0,0,1,273,-0.972684900323611,0,0,0,0,0,1,8,5782.94634315856,882.99259288921
"752",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,657.589658950783,1317.11604134724,0,1,0,400,-0.972684900323611,0,0,0,0,0,1,5,7748.94634315856,656.99259288921
"582",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2039.58965895078,2039.11604134724,0,0,0,1390,-0.972684900323611,0,0,0,0,0,1,5,12702.9463431586,2038.99259288921
"776",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1201.58965895078,1201.11604134724,0,0,1,412,865.027315099676,0,1,0,0,0,0,5,4498.94634315856,1200.99259288921
"417",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,669.589658950783,1397.11604134724,0,0,1,440,208.027315099676,0,0,0,0,0,0,7,7842.94634315856,668.99259288921
"1193",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,699.589658950783,1469.11604134724,0,1,0,250,-0.972684900323611,0,0,0,0,0,1,8,9598.94634315856,838.99259288921
"702",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1161.58965895078,1161.11604134724,0,0,1,528,-0.972684900323611,0,0,0,0,0,1,5,9598.94634315856,1160.99259288921
"1281",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1570.58965895078,1570.11604134724,0,1,0,544,787.027315099676,0,1,0,0,0,0,5,9806.94634315856,1569.99259288921
"119",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1670.58965895078,3219.11604134724,0,1,0,594,1469.02731509968,0,1,0,0,0,0,5,12374.9463431586,1695.99259288921
"39",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1054.58965895078,1054.11604134724,0,1,0,246,730.027315099676,0,1,0,0,0,0,7,7920.94634315856,1053.99259288921
"766",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1495.58965895078,1503.11604134724,0,0,0,592,-0.972684900323611,0,0,0,0,0,1,5,14585.9463431586,1502.99259288921
"1240",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1473.58965895078,1481.11604134724,0,0,0,472,427.027315099676,0,1,0,0,0,0,5,9035.94634315856,1480.99259288921
"1406",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1591.58965895078,1643.11604134724,0,1,0,482,1372.02731509968,0,1,0,0,0,0,5,3840.94634315856,1642.99259288921
"415",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1077.58965895078,2094.11604134724,0,1,0,678,49.0273150996764,1,0,0,0,0,0,5,11226.9463431586,1076.99259288921
"1062",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,891.589658950783,891.116041347238,0,0,1,1248,-0.972684900323611,0,0,0,0,0,1,4,17998.9463431586,890.99259288921
"922",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1269.58965895078,2197.11604134724,0,0,1,0,1083.02731509968,0,0,0,0,0,0,7,8775.94634315856,1268.99259288921
"1079",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,845.589658950783,845.116041347238,0,1,0,420,661.027315099676,0,1,0,0,0,0,5,4433.94634315856,844.99259288921
"1312",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1271.58965895078,1271.11604134724,0,1,0,508,924.027315099676,0,1,0,0,0,0,5,8812.94634315856,1270.99259288921
"820",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1355.58965895078,1355.11604134724,0,1,0,484,732.027315099676,0,1,0,0,0,0,5,6369.94634315856,1354.99259288921
"968",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1095.58965895078,1095.11604134724,0,0,1,260,901.027315099676,0,0,0,0,0,0,7,7388.94634315856,1094.99259288921
"797",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,657.589658950783,1282.11604134724,0,0,1,528,-0.972684900323611,0,0,0,0,0,1,5,8195.94634315856,1281.99259288921
"1429",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,785.589658950783,801.116041347238,0,1,0,240,509.027315099676,1,0,0,0,0,0,7,7198.94634315856,800.99259288921
"179",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2213.58965895078,2231.11604134724,0,0,0,1166,1903.02731509968,0,1,0,0,0,0,5,17421.9463431586,2230.99259288921
"947",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1141.58965895078,1141.11604134724,0,0,1,796,747.027315099676,0,0,0,0,0,0,6,8161.94634315856,1140.99259288921
"227",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1200.58965895078,2517.11604134724,0,1,0,721,564.027315099676,0,1,0,0,0,0,5,9948.94634315856,1210.99259288921
"617",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,780.589658950783,1506.11604134724,0,1,0,393,456.027315099676,0,1,0,0,0,0,5,7859.94634315856,803.99259288921
"221",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1495.58965895078,1495.11604134724,0,1,0,675,-0.972684900323611,0,0,0,0,0,1,5,8988.94634315856,1494.99259288921
"880",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,861.589658950783,861.116041347238,0,0,1,336,645.027315099676,0,0,0,0,0,0,8,6998.94634315856,860.99259288921
"957",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,558.589658950783,1226.11604134724,0,0,1,462,284.027315099676,0,0,0,0,0,0,6,1298.94634315856,557.99259288921
"1069",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,939.589658950783,2518.11604134724,0,0,1,576,836.027315099676,0,0,0,0,0,0,4,3962.94634315856,1287.99259288921
"231",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1191.58965895078,1191.11604134724,0,0,1,312,-0.972684900323611,0,0,0,0,0,1,6,8758.94634315856,1190.99259288921
